x,y
-0.6759233167016926,-35.47279537087665
-0.30469150075845375,7.671594095267007
-1.733559312056831,-112.09891474842912
1.8075184759560579,144.42344797393815
-1.3917050450712583,-82.00877525753648
0.467240025961442,66.54438063020784
-1.4475238006456028,-176.23767439516206
-0.7366438611997655,-56.01455146610306
-0.8532961301435289,-176.41548728810767
-2.153773412310276,-255.73547974727455
0.8806315864285826,71.22704793246773
-0.271527822486418,28.64292263857103
-0.3519565452959188,9.558808389247336
1.9798220803428541,144.98991388120984
0.8520318490372679,-1.6878433710741092
2.141570862022469,171.90325492583753
0.097322943716052,107.99419575390543
0.1754403511558747,40.46293546732697
1.6854048179735757,110.70931468541377
0.16477838626442015,-41.14351592409733
1.7241091131154664,198.63011727952306
0.5136779504706633,39.78084101265729
0.23238079147880222,55.5745509794276
0.18160906087548834,21.108490792728432
-0.8800907144521586,-59.0183928923526
0.22943546759173317,-8.47406450206136
0.2135883718745402,34.31462593083279
0.452544302830871,-20.86037509633679
1.2200321064147925,157.21714135030234
-1.6631701350187136,-134.9771235177092
0.0350388958294709,15.472612095647591
2.030331811144578,160.7280295176239
1.1591970466652781,74.7284271083982
0.5323274436863739,31.592932689142334
0.07603960078894288,73.94850342556992
-0.6793634626143493,-29.916489965431264
0.495920449271352,59.06780019359403
-0.06381245225145062,34.69072064899033
0.22405028812387812,12.450351268593346
0.42741627938773147,60.94207216815718
-0.7604757801224258,-55.87663088780965
0.20816247556064416,100.48546398457324
-0.002291479990054116,-40.20117577082646
-0.9588594963024475,-80.95470102509888
-1.55946071366509,-164.5500876360169
-0.6280603190793068,-53.84524104133466
1.0263031160840117,120.37003878311528
-1.1252068636375967,-104.08343538643355
-0.8385982702529861,-111.47617233761062
-0.5194642789899143,-45.82709592380589
0.873093689796952,96.64428631443027
0.3689997260182669,-41.266763910636755
-0.2139162610604189,-67.4935688749327
-1.10681881714132,-119.82569901292842
0.12571151011912315,44.49040506347446
-0.9633368562170678,-141.51435713705058
2.202740612514992,193.20430438642515
-0.8023028207717865,-68.38333264800862
0.4713330421560593,33.80763376338717
0.1048153281898245,2.292659735715543
0.18240982817115106,30.543484933460405
-0.31062770126801814,-55.35405687581478
-0.849151714992234,-67.51670319210704
-1.1491747746119823,-32.64617343992764
-0.15922302659601123,22.328034288348924
1.9908731848009578,66.70698825035846
0.25357467351607793,4.373175014814926
0.13029010686965747,76.85429829269988
1.5446915633885476,149.23085210555763
0.9847845053044433,130.29274147731076
0.827683901036815,64.79696933056785
-0.10855873675027668,-12.727930750601937
-0.41992367345659914,-31.238684389112695
-0.462753734135905,-88.22061080032367
0.26037570327191706,71.46439312589095
-0.3732936147096863,-5.217423707691502
0.9310456261752673,120.15680432053932
-1.1366700305997017,-110.55766704879417
-1.0323360273281,-83.28725534962861
-0.2880011076062303,-77.91539752963722
0.5051470919975208,43.50336165248151
-0.5484168558422284,25.122478772123436
1.1222763297609204,121.19971175423859
1.6525509087656327,110.3591635744003
-0.016333221495623926,-68.46821729325897
0.6711550895793081,98.5954149381144
-1.2103183557652912,-72.9605835952687
-0.7061919053543262,-53.54082690754994
-1.9050525671055558,-125.32072666801587
0.5910219796931474,2.7694551038336854
0.4261992316951132,83.3669858856397
-1.8788872344160843,-142.74300476742374
0.8215566176726241,108.67371946942866
0.47562511693489823,-51.312605850726726
0.13056751803052302,13.655167734415969
-1.4313826466740358,-123.13735290238635
0.5907240563062135,-2.996648771770161
-0.24274933117230385,-3.8694733124848497
1.1148257722331782,89.17499395228108
-1.2186283584533735,-80.40634936145337
1.7526455312535942,174.7222193411133
0.005890805769472382,19.31018654326749
